LOC_ID,website,google_rating,google_reviews_count,google_maps_url,google_phone,google_hours_mon,google_hours_tue,google_hours_wed,google_hours_thu,google_hours_fri,google_hours_sat,google_hours_sun,google_photo_url,google_place_id,match_confidence,food_info,surveillance_cameras,religious_affiliation
13615,https://schoolweb.tdsb.on.ca/twentiethstreet,,,https://maps.google.com/?cid=11223787237956576195,(416) 394-7810,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJdT9QzjVIK4gRw-P22Abnwps,high,,,
13616,https://schoolweb.tdsb.on.ca/buchanan,,,https://maps.google.com/?cid=5552104691932845379,(416) 396-6100,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJt73Y5AXS1IkRQ9VvDs0JDU0,high,,,
13617,https://schoolweb.tdsb.on.ca/silversprings,,,https://maps.google.com/?cid=6053733410827599757,(416) 396-6565,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Open 24 hours,Open 24 hours,,ChIJOSbriOjT1IkRjf9KjXYuA1Q,high,,,
13618,http://www.willowbraechildcarebayview.com/,4.1,37.0,https://maps.google.com/?cid=4295086942848029460,(416) 222-6290,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJCW_ie08tK4gRFBPgc9E2mzs,high,,,
13619,http://beachesmontessori.com/,,,https://maps.google.com/?cid=9513706018742508528,(416) 901-2992,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJjUOIqafO1IkR8Juk4Dd5B4Q,high,,,
13620,,4.8,26.0,https://maps.google.com/?cid=2610223209665484446,(416) 462-0106,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJOfHkoo7L1IkRnlaX_C1gOSQ,high,,,
13624,http://www.tinybumblebees.com/,4.3,26.0,https://maps.google.com/?cid=3796399078764133378,(416) 623-8016,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,,ChIJ8ZjZNjczK4gRAjxbE9mErzQ,high,,,
13681,,4.7,14.0,https://maps.google.com/?cid=7522793238686345746,(647) 403-2327,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJAZoOWOvO1IkREiqc1pdUZmg,high,,,
13682,http://www.lesetoilesbrillantes.org/,4.4,7.0,https://maps.google.com/?cid=11221347899910621261,(647) 832-5728,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJpU1ELm9IK4gRTYg_M3Y8ups,high,,,
13713,http://www.eastyorkmontessorischool.com/,,,https://maps.google.com/?cid=3408681790153465918,(416) 888-3535,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJ-TO7wV_M1IkRPqBwNgcSTi8,high,,,
13716,http://aspiringacademicspreschool.com/,5.0,1.0,https://maps.google.com/?cid=13654142462752829809,(416) 461-8282,,,,,,,,,ChIJR6x1RgA1K4gRcbH1JDpCfb0,high,,,
13738,http://preciousones.ca/,5.0,4.0,https://maps.google.com/?cid=3662896386108982683,(416) 755-0004,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJq6pag87N1IkRm4UWN9s41TI,high,,,
13752,http://bluffersparkmontessori.ca/,4.8,14.0,https://maps.google.com/?cid=1475718922371071458,(647) 340-9099,7:39 AM – 5:30 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,,ChIJ__9bR8jP1IkR4v0_jIrOehQ,high,,,
13756,https://ymcagta.org/find-a-y/etobicoke-holy-trinity-ymca-before-and-after-school-program,,,https://maps.google.com/?cid=4498059086655249205,(416) 418-2322,"7:30 – 8:30 AM, 3:00 – 6:00 PM","7:30 – 8:30 AM, 3:00 – 6:00 PM","7:30 – 8:30 AM, 3:00 – 6:00 PM","7:30 – 8:30 AM, 3:00 – 6:00 PM","7:30 – 8:30 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJORFdS3JJK4gRNdvNVuhQbD4,high,,,
13761,https://cmschool.net/maplehurst-campus/,,,https://maps.google.com/?cid=11034966094109162377,(416) 222-9207,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,,ChIJtx3uWF0tK4gRiTvbYzITJJk,high,,,
13780,http://www.aimontessori.ca/,5.0,26.0,https://maps.google.com/?cid=10819431538259743211,(647) 812-0520,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ7fY2gI_T1IkR61GhBalXJpY,high,,,
13782,https://alphabettreehouse.com/en,4.9,155.0,https://maps.google.com/?cid=16814438949460830803,(416) 548-7891,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJnbAuufAyK4gRU-oaSCPjWOk,high,,,
13783,http://lullaboo.ca/,4.8,113.0,https://maps.google.com/?cid=17553078087981871491,(416) 849-2977,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,Closed,Closed,,ChIJ-eWFKBLP1IkRgzHaVIUPmfM,high,,,
13802,https://schoolweb.tdsb.on.ca/lynnwoodheights/,,,https://maps.google.com/?cid=13259120069106255766,(416) 396-6430,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJFcDaA2LR1IkRlsdU-XPbAbg,high,,,
13806,https://www.tcdsb.org/o/stursula,,,https://maps.google.com/?cid=6120181883581462309,(416) 393-5306,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJGzEJ_AnQ1IkRJXenO_9A71Q,high,,,
13807,https://www.tcdsb.org/o/stcolumba,,,https://maps.google.com/?cid=626062943410693578,(416) 393-5380,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJiYoX0rHQ1IkRyqUHFe44sAg,high,,,
13820,https://www.tcdsb.org/o/stvictor,,,https://maps.google.com/?cid=7853785389837897373,(416) 393-5338,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJSY0b4LrR1IkRnc5wbzNA_mw,high,,,
13822,https://www.tcdsb.org/annunciation,,,https://maps.google.com/?cid=1579808232183119672,(416) 393-5299,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJSYOQ3_BLV0AROD-DjDeb7BU,high,,,
13824,https://schoolweb.tdsb.on.ca/steelesview,,,https://maps.google.com/?cid=9739736899368132214,(416) 395-2900,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJfffF280sK4gRdh6aTBt_Koc,high,,,
13825,https://www.plasp.com/SearchForCare?type=0&lid=STALT&sn=St.+Albert+C.S.+Toronto&pt=,,,https://maps.google.com/?cid=17005684632403773007,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJnUcLan3R1IkRTwa_vBJUAOw,high,,,
13838,https://www.plasp.com/SearchForCare?type=0&lid=&sn=Pauline+Jr.+P.S.+Toronto&pt=,,,https://maps.google.com/?cid=749277612371690088,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJM8u3ZjA1K4gRaEKRwwT4ZQo,high,,,
13849,https://networkchildcare.com/,5.0,20.0,https://maps.google.com/?cid=16143168746565483237,(416) 224-0380,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJVbAPCbctK4gR5To54HEOCOA,high,,,
13850,https://ecokidschildcare.ca/,5.0,19.0,https://maps.google.com/?cid=16402579325680657172,(647) 646-7916,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,Closed,Closed,,ChIJO84VAGQ3K4gRFKNc-_2qoeM,high,,,
13851,https://www.humbersidemontessori.com/,,,https://maps.google.com/?cid=5194207515839974875,(416) 762-8888,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJl6f7I4E2K4gR201OLzeIFUg,high,,,
13852,http://www.montessoried.ca/?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=NorthYork,,,https://maps.google.com/?cid=16343569474887557084,(416) 502-1769,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ93x3rk8tK4gR3B-XcNgF0OI,high,,,
13860,https://kidsandcompany.com/locations/rosedale/,4.8,28.0,https://maps.google.com/?cid=9300111576289951468,(416) 922-9814,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJYSFTdobL1IkR7L5CXDSiEIE,high,,,
13867,https://aliveprivateschool.ca/,4.9,55.0,https://maps.google.com/?cid=12164147031141765387,(289) 894-7323,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJU_HpcqAzK4gRC9HTwka7z6g,high,,,
13873,http://www.northviewheightselc.ca/,4.6,14.0,https://maps.google.com/?cid=14713024506590418234,(647) 352-6221,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,Closed,Closed,,ChIJ9WMA0bAtK4gROlXw9tUpL8w,high,,,
13874,https://lefca.org/childcares/st-stephen-child-care-centre,,,https://maps.google.com/?cid=4133344626549882500,(416) 799-9782,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJweECbpMxK4gRhH7G1wmXXDk,high,,,
13875,https://lefca.org/,5.0,4.0,https://maps.google.com/?cid=9760270727028056376,(416) 551-5155,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJGx61UHAxK4gROKEmnINyc4c,high,,,
13876,https://ymcagta.org/find-a-y/north-york-st-augustine-ymca-child-care-centre,5.0,1.0,https://maps.google.com/?cid=17378317930803446330,(647) 945-7310,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJQwUSeiQvK4gROkJXcxUwLPE,high,,,
13879,https://www.greenwoodmontessori.com/,4.8,59.0,https://maps.google.com/?cid=9520812799593851330,(416) 281-9208,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJH0egYZ7a1IkRwqnIPMy4IIQ,high,,,
13888,https://manormontessorischool.com/,,,https://maps.google.com/?cid=2193768841211361050,(416) 488-4218,8:00 AM – 4:45 PM,8:00 AM – 4:45 PM,8:00 AM – 4:45 PM,8:00 AM – 4:45 PM,8:00 AM – 4:45 PM,Closed,Closed,,ChIJ_7EGIzIzK4gRGje5UyPVcR4,high,,,
13893,https://networkchildcare.com/locations/,5.0,4.0,https://maps.google.com/?cid=6670050092330905341,(416) 530-0722,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,,ChIJ2eKOVgDR1IkR_e5xMzjHkFw,high,,,
13894,https://macaulaycentres.org/,5.0,1.0,https://maps.google.com/?cid=6468206962084688423,(416) 303-8422,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJd8N02X8xK4gRJzLERPavw1k,high,,,
13902,http://www.willowbraechildcareetobicoke.com/,4.6,73.0,https://maps.google.com/?cid=17707104827383439682,(647) 508-0444,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJM4jA5eE3K4gRQmHLNAZGvPU,high,,,
13906,http://www.twoshortstoreys.ca/,4.4,21.0,https://maps.google.com/?cid=1087047324983273435,(416) 406-1111,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJ2Tm8qUfL1IkR26eqW8j3FQ8,high,,,
13907,http://www.eyeschildcare.com/,4.3,43.0,https://maps.google.com/?cid=17445845026012938037,(416) 757-8040,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ14Ys4O3N1IkRNT8Efp4XHPI,high,,,
13910,,,,https://maps.google.com/?cid=7695722343787282301,,,,,,,,,,ChIJVVUVwq8zK4gRfT96r7KyzGo,high,,,
13918,http://clearviewschool.ca/,4.9,41.0,https://maps.google.com/?cid=12351262246184605116,(416) 335-1737,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,9:00 AM – 4:00 PM,Closed,,ChIJM7WWkkjS1IkRvNWGt5J_aKs,high,,,
13924,https://www.lumenus.ca/programs-and-services/earlyon,3.5,30.0,https://maps.google.com/?cid=13137388276152344659,(416) 494-1579 ext. 4334,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:30 AM – 12:30 PM,Closed,,ChIJc7akpCktK4gRUyBxRAhhUbY,high,,,
13929,https://kidsandcompany.com/locations/stockyards/,4.1,25.0,https://maps.google.com/?cid=2623046033763447479,(416) 761-9019,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJkYlheh00K4gRt7L3X3juZiQ,high,,,
13934,https://tngcommunityto.org/Programs-Services/Programs/Canoe-Landing,5.0,2.0,https://maps.google.com/?cid=913760879830325120,(416) 925-2103,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJt-REFQA1K4gRgFfvy61Urgw,high,,,
13943,https://www.toronto.ca/data/parks/prd/facilities/complex/3643/index.html,4.6,74.0,https://maps.google.com/?cid=18194339701915924147,(416) 397-4200,8:00 AM – 10:00 PM,8:00 AM – 10:00 PM,8:00 AM – 10:00 PM,8:00 AM – 10:00 PM,8:00 AM – 10:00 PM,9:00 AM – 8:00 PM,9:00 AM – 6:00 PM,,ChIJOdCOLAA1K4gRszZ8p49Hf_w,high,,,
13947,https://tngcommunityto.org/,4.4,74.0,https://maps.google.com/?cid=509779292682893125,(416) 925-4363,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,Closed,Closed,,ChIJqVPBnEjL1IkRRbc21pAZEwc,high,,,
13948,,,,,,,,,,,,,,,location_mismatch,,,
13953,https://kidsandcompany.com/locations/liberty-village/,4.6,18.0,https://maps.google.com/?cid=431997827667118906,(416) 531-6222,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJR6M-nyI1K4gROsvWRbzD_gU,high,,,
13954,https://www.qpccc.ca/,4.5,15.0,https://maps.google.com/?cid=10670963466033454471,(416) 972-9979,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJcUWWyLY0K4gRh10YNLzgFpQ,high,,,
13963,https://kidsandcompany.com/locations/queen-west/,4.2,24.0,https://maps.google.com/?cid=3875815518533623407,(416) 595-5537,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ8YuaVHU1K4gRb54k3a2pyTU,high,,,
13982,https://www.plasp.com/SearchForCare?type=0&lid=&sn=st.+louis&pt=,,,https://maps.google.com/?cid=14657277864341288952,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJD3k2QUw3K4gR-DdCXo8cacs,high,,,
13983,https://www.plasp.com/SearchForCare?type=0&lid=&sn=Sts.+Cosmas+and+Damian+C.S.+Toronto&pt=,4.3,24.0,https://maps.google.com/?cid=9147020396543066089,(647) 484-4342,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJeSebCTUzK4gR6b8zcZa-8H4,high,,,
13984,https://www.plasp.com/SearchForCare?type=0&lid=&sn=st.+simon&pt=,,,https://maps.google.com/?cid=2484190081217934539,(647) 484-4372,"7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM",Closed,Closed,,ChIJESAE0gExK4gRyzSLkbedeSI,high,,,
13993,https://www.tcdsb.org/o/stcharles,,,https://maps.google.com/?cid=7173651734957061488,(416) 393-5250,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJzy_AiMgzK4gRcPV6zD7ujWM,high,,,
14000,https://macaulaycentres.org/,1.6,7.0,https://maps.google.com/?cid=12488111485141792578,(416) 312-5044,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJZ5n-lHgxK4gRQjdaGzuvTq0,high,,,
14130,,4.1,47.0,https://maps.google.com/?cid=15562769802632713810,(416) 771-6695,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJFXYk2v7X1IkRUlYZL64Q-tc,high,,,
14141,https://mothercraft.ca/centres-for-early-development/,5.0,1.0,https://maps.google.com/?cid=15057707240237518487,,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJBXonNt8tK4gRl04vsvS499A,high,,,
14142,http://www.kindergrove.ca/,4.4,13.0,https://maps.google.com/?cid=13174443167235968622,(416) 654-1678,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,Closed,Closed,,ChIJdbdc-mAzK4gRbg6saEIG1bY,high,,,
14157,http://www.budsandblossoms.ca/,4.7,13.0,https://maps.google.com/?cid=3043426035030381891,(416) 655-0695,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,Closed,Closed,,ChIJTx0Ab0XL1IkRQ1UpptprPCo,high,,,
14167,https://brightpathkids.com/brightpath-academy/locations/forest-hill/,4.9,41.0,https://maps.google.com/?cid=2658924813165714876,(888) 808-2252,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ8dTYVd8zK4gRvN02rQdm5iQ,high,,,
14170,http://www.chinesenumber1.com/,5.0,20.0,https://maps.google.com/?cid=20252825189899296,(647) 998-0928,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,Closed,Closed,,ChIJB8H5a8TR1IkRIFwkU9bzRwA,high,,,
14195,https://www.mothercraft.ca/index.php?q=ced-home,3.4,5.0,https://maps.google.com/?cid=9966530967088564374,(416) 362-0333,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJoaATIbAzK4gRlog-EBw7UIo,high,,,
14196,https://www.atelierkids.com/,4.5,53.0,https://maps.google.com/?cid=10405143535545003295,(416) 604-2442,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ85YJBi80K4gRH60csep-ZpA,high,,,
14199,http://montessorivillawisdom.ca/,4.6,68.0,https://maps.google.com/?cid=12001525177652360462,(416) 321-6412,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ8dNBvF7R1IkRDjXg8I_7jaY,high,,,
